,FoV,Horizontal optimal,Vertical optimal,maxVal,maxVal_t,maxVal_r,best pos
0,20,11.421186274999286,5.607248423562337,1.594104807585957,0.19876602440267432,1.3953387831832826,"(1.0, 0.1, -0.04897156535055913)"
1,40,33.39848846798725,5.607248423562337,1.0217896664533128,0.2888792240470565,0.7329104424062562,"(1.0, 0.30000000000000004, -0.04897156535055913)"
2,60,53.13010235415598,16.946257212218086,0.8456756257804081,0.3089279109842317,0.5367477147961764,"(1.0, 0.5, -0.14897156535055878)"
3,80,77.31961650818019,27.961542542650093,0.855059985208372,0.34620777802834696,0.5088522071800251,"(1.0, 0.8, -0.24897156535055842)"
4,100,95.45262198781253,27.961542542650093,0.8527350842640538,0.3351711112153198,0.517563973048734,"(1.0, 1.1, -0.24897156535055842)"
5,120,119.06891016108025,27.961542542650093,1.0477361871743165,0.35640899641497464,0.6913271907593419,"(1.0, 1.7000000000000002, -0.24897156535055842)"
6,140,139.35372634067414,27.961542542650093,1.354573277175385,0.3568535292376868,0.9977197479376981,"(1.0, 2.7, -0.24897156535055842)"
