,FoV,Horizontal optimal1,Vertical optimal1,maxVal1,Horizontal optimal2,Vertical optimal2,maxVal2,Horizontal optimal3,Vertical optimal3,maxVal3,Horizontal optimal4,Vertical optimal4,maxVal4,Horizontal optimal5,Vertical optimal5,maxVal5,Horizontal optimal6,Vertical optimal6,maxVal6
0,20,18.924644416051233,100.73868577359453,0.017432244928832198,18.924644416051233,100.73868577359453,0.017432244928832198,18.924644416051233,100.73868577359453,0.0174322449288322,18.924644416051233,100.73868577359453,0.017432244928832198,18.924644416051233,100.73868577359453,0.0174322449288322,18.924644416051233,100.73868577359453,0.0174322449288322
1,40,39.96621304379996,101.60991594848328,0.04149162429341879,39.96621304379996,101.60991594848328,0.04149162429341879,39.96621304379996,101.60991594848328,0.04149162429341879,39.96621304379996,101.60991594848328,0.04149162429341879,39.96621304379996,101.60991594848328,0.041491624293418794,39.96621304379996,101.60991594848328,0.04149162429341879
2,60,53.13010235415598,97.93105764310866,0.06275608174379592,53.13010235415598,97.93105764310866,0.06275608174379592,53.13010235415598,97.93105764310866,0.06275608174379593,53.13010235415598,97.93105764310866,0.06275608174379592,53.13010235415598,97.93105764310866,0.06275608174379592,53.13010235415598,97.93105764310866,0.06275608174379593
3,80,77.31961650818019,97.93105764310866,0.1004097307900735,77.31961650818019,97.93105764310866,0.1004097307900735,77.31961650818019,97.93105764310866,0.1004097307900735,77.31961650818019,97.93105764310866,0.1004097307900735,77.31961650818019,97.93105764310866,0.10040973079007347,77.31961650818019,97.93105764310866,0.1004097307900735
4,100,95.45262198781253,97.93105764310866,0.13806337983635106,95.45262198781253,97.93105764310866,0.13806337983635106,95.45262198781253,97.93105764310866,0.13806337983635106,95.45262198781253,97.93105764310866,0.13806337983635106,95.45262198781253,97.93105764310866,0.13806337983635106,95.45262198781253,97.93105764310866,0.13806337983635106
5,120,119.06891016108025,97.93105764310866,0.21337067792890618,119.06891016108025,97.93105764310866,0.21337067792890618,119.06891016108025,97.93105764310866,0.21337067792890616,119.06891016108025,97.93105764310866,0.21337067792890618,119.06891016108025,97.93105764310866,0.21337067792890618,119.06891016108025,97.93105764310866,0.21337067792890616
6,140,139.35372634067414,97.93105764310866,0.33888284141649805,139.35372634067414,97.93105764310866,0.33888284141649805,139.35372634067414,97.93105764310866,0.3388828414164981,139.35372634067414,97.93105764310866,0.33888284141649805,139.35372634067414,97.93105764310866,0.33888284141649805,139.35372634067414,97.93105764310866,0.3388828414164981
