,FoV,Horizontal optimal-6,Vertical optimal-6,maxVal-6,Horizontal optimal-5,Vertical optimal-5,maxVal-5,Horizontal optimal-4,Vertical optimal-4,maxVal-4,Horizontal optimal-3,Vertical optimal-3,maxVal-3,Horizontal optimal-2,Vertical optimal-2,maxVal-2,Horizontal optimal-1,Vertical optimal-1,maxVal-1
0,20,11.421186274999286,5.607248423562337,1.39541120502006,11.421186274999286,5.607248423562337,1.3953387831832826,11.421186274999286,5.607248423562337,1.3952754913426295,11.421186274999286,5.607248423562337,1.3952211701866082,11.421186274999286,5.607248423562337,1.3951756838399232,11.421186274999286,5.607248423562337,1.3951389191343997
1,40,33.39848846798725,5.607248423562337,0.7332481426379643,33.39848846798725,5.607248423562337,0.7329104424062562,33.39848846798725,5.607248423562337,0.7326153922304928,33.39848846798725,5.607248423562337,0.7323622185999472,33.39848846798725,5.607248423562337,0.7321502621439034,33.39848846798725,5.607248423562337,0.731978973931966
2,60,53.13010235415598,5.607248423562337,0.5404151129036963,53.13010235415598,5.607248423562337,0.5397696752495851,53.13010235415598,5.607248423562337,0.5392058572425352,53.13010235415598,5.607248423562337,0.5387221397252917,53.13010235415598,5.607248423562337,0.5383172278937255,53.13010235415598,5.607248423562337,0.5379900439488113
3,80,77.31961650818019,16.946257212218086,0.5163748944470978,77.31961650818019,5.607248423562337,0.5149058788671557,77.31961650818019,5.607248423562337,0.5138129935841057,77.31961650818019,5.607248423562337,0.5128753223719755,77.31961650818019,5.607248423562337,0.5120903786036712,77.31961650818019,5.607248423562337,0.5114560916847228
4,100,99.52728338145236,15.425138435133142,0.5255617264229318,99.52728338145236,15.425138435133142,0.5225670142458217,99.52728338145236,15.425138435133142,0.5198289172026264,99.52728338145236,5.098204501323928,0.5181045226796462,99.52728338145236,5.098204501323928,0.5170031570134882,99.52728338145236,5.098204501323928,0.5161233044943582
5,120,119.06891016108025,16.946257212218086,0.6992676347908038,119.06891016108025,16.946257212218086,0.6941833961499628,119.06891016108025,16.946257212218086,0.6895161361486571,119.06891016108025,5.607248423562337,0.6859151028942002,119.06891016108025,5.607248423562337,0.6840609555180441,119.06891016108025,5.607248423562337,0.682562362759587
6,140,139.35372634067414,27.961542542650093,1.0093150554065407,139.35372634067414,16.946257212218086,1.0001665555775292,139.35372634067414,16.946257212218086,0.9926828430618393,139.35372634067414,16.946257212218086,0.9858470518710518,139.35372634067414,5.607248423562337,0.9828223014210846,139.35372634067414,5.607248423562337,0.9804184942928029
