,FoV,Horizontal optimal,Vertical optimal,maxVal,maxVal_t,maxVal_r,best pos
0,20,11.421186274999286,5.607248423562337,0.10230609564400929,0.012756360690056437,0.08954973495395285,"(1.0, 0.1, -0.04897156535055913)"
1,40,33.39848846798725,5.607248423562337,0.13536090292731864,0.03826908207016932,0.09709182085714933,"(1.0, 0.30000000000000004, -0.04897156535055913)"
2,60,53.13010235415598,16.946257212218086,0.1777088491188919,0.06491758996961641,0.11279125914927547,"(1.0, 0.5, -0.14897156535055878)"
3,80,77.31961650818019,27.961542542650093,0.2611415522989872,0.1057343790333887,0.15540717326559852,"(1.0, 0.8, -0.24897156535055842)"
4,100,95.45262198781253,27.961542542650093,0.3698847870438694,0.14538477117090942,0.22450001587295995,"(1.0, 1.1, -0.24897156535055842)"
5,120,119.06891016108025,27.961542542650093,0.6605085436788185,0.22468555544595092,0.4358229882328676,"(1.0, 1.7000000000000002, -0.24897156535055842)"
6,140,139.35372634067414,27.961542542650093,1.354573277175385,0.3568535292376868,0.9977197479376981,"(1.0, 2.7, -0.24897156535055842)"
