,forcing function,theta
0,-3.2654269295970546,1.0432326545793602
1,-4.351464435463598,0.10369802392187118
2,-4.451363532618017,-0.6507634855520735
3,-3.7609219456848306,-0.5884711489788407
4,-3.1370994567135075,-0.04405364769925284
5,-3.084688261037728,0.20737338577597395
6,-3.29569920278261,-0.10832414640422239
7,-3.175660881069921,-0.5381554357786289
8,-2.6057041169693025,-0.5721717836384703
9,-2.0012622452456132,-0.29292028460099023
10,-1.6904868897168328,-0.18864621447059698
11,-1.4895383990389615,-0.4300662662721892
12,-1.0361547139765497,-0.5975370226349634
13,-0.4082871499331081,-0.23928967264510165
14,-0.15686461157186754,0.46464955523971163
15,-0.643174264187014,0.8321174673004419
16,-1.513357201399272,0.49728016688178783
17,-2.0311276206648436,-0.10142693789229423
18,-1.9208418277700938,-0.22124567841859524
19,-1.6852914960913776,0.267780857546878
20,-1.962365443867751,0.6841792206604849
21,-2.674975577560977,0.34855328065276964
22,-3.0346624036272987,-0.5456295451270615
23,-2.457160067669007,-1.074537129200039
24,-1.3268924875862438,-0.6167758997097339
25,-0.6782947416870917,0.4197274400511147
26,-1.1165149989363694,1.0254119034358005
27,-2.1881868131382074,0.668124313754163
28,-2.88353114166499,-0.21265918174176027
29,-2.6550479936108444,-0.7946353425282375
30,-1.8175233106327293,-0.7673667003011757
31,-1.0102318855651269,-0.4856994833319602
32,-0.49954263588678777,-0.33089591832503135
33,-0.1519991732535796,-0.19811427615747543
34,0.055788159504943646,0.22678584982474703
35,-0.18183423749666627,0.8360244238195765
36,-1.0570315758725417,1.0456816788335912
37,-2.150050713952049,0.491170515501142
38,-2.6601491621775812,-0.39455167903188915
39,-2.241618369631571,-0.7395266503911073
40,-1.4626353932181637,-0.20632146371804636
41,-1.2436314728599975,0.5679108190887737
42,-1.835912202805091,0.6484224876264042
43,-2.511327531783223,-0.1445982695300317
44,-2.3548683841346856,-1.0290651545427374
45,-1.2724277854974428,-1.1435958493452114
46,-0.07220508134333425,-0.4873819436771456
47,0.43837014060983276,0.15984382680595566
48,0.27009037004666303,0.18750834769201574
49,0.07317435025142399,-0.18491149462664233
50,0.26668417929022376,-0.2856633223848509
51,0.5653234894341821,0.12604998059484437
52,0.4321818093099803,0.5788433483946092
53,-0.1749000887364235,0.5158152555469602
54,-0.714759057140574,-0.002317858207639907
55,-0.7109020665647267,-0.40323405169233434
56,-0.2871767958853986,-0.34508037414808923
57,0.07479719057018491,-0.11516942701902051
58,0.19526352152111737,-0.17331850184957798
59,0.3763879331110764,-0.4588656015878094
60,0.856201055427462,-0.41279533775611194
61,1.2868055704442412,0.2514111484579014
62,1.0209312805126107,1.0091820890392684
63,-0.03801808474809154,0.991867003669464
64,-1.0767156150580472,-0.0006111071142648701
65,-1.0739221767360152,-1.1461558311676832
66,0.12858456258886014,-1.4005791063486248
67,1.5951415409813867,-0.5904756983959414
68,2.2103512499074256,0.4331723370185525
69,1.7522729786405071,0.7357991168616161
70,0.9781725060044496,0.24359270846416614
71,0.7211036654627123,-0.3423526600490638
72,1.078204380073169,-0.447270374141975
73,1.5444702900404321,-0.2131597118481987
74,1.7646216359978744,-0.13963218045368517
75,1.9073279440130682,-0.34780672242124716
76,2.2677682014938982,-0.4514128714772637
77,2.735993384748273,-0.1636602409992959
78,2.9019213251915774,0.21745335269195998
79,2.6683805038101056,0.14482932911710905
80,2.511365263549494,-0.4169518467568413
81,2.9430125253736406,-0.814592538240979
82,3.7902420823975604,-0.42903428646216674
83,4.231985423142248,0.5417725016043325
84,3.6561278888141695,1.2295723202942335
85,2.3610953845846696,1.0600954007589145
86,1.2461446287146778,0.40353451086083575
87,0.8210342046733818,0.11894258597197503
88,0.6948246148329347,0.5216607603737252
89,0.1471042513632987,1.007219055431655
90,-0.9080415920522384,0.7843153400193796
91,-1.7276320482351593,-0.15918653527294915
92,-1.5574621294831403,-1.0047234327137615
93,-0.5021092139769583,-1.0116495514860455
94,0.5583866588126498,-0.3030154775712448
95,0.8746153231098143,0.35941446909695884
96,0.4964544883604862,0.4636436314240169
97,0.009891692687233167,0.20710996740059362
98,-0.20703253322343412,0.053679362937757984
99,-0.2628363916073189,0.0632356254052046
100,-0.32853683168773284,-0.10627194125835797
101,-0.21658209106977927,-0.5693887613390047
102,0.3801669018890773,-0.8672940366649204
103,1.287715964727965,-0.4657464248189498
104,1.77291265647474,0.4777617155762002
105,1.2690111994285098,1.1022724121054033
106,0.11207299987020712,0.7385601384923184
107,-0.6616386664149534,-0.29205495980226787
108,-0.3544488050749448,-0.9582445656003844
109,0.6498211761136821,-0.6211286257444061
110,1.299024066278417,0.2862331492436072
111,0.9966565649989827,0.7743458916486282
112,0.18369762786823912,0.3937971232560767
113,-0.22909002199895412,-0.34828665616260684
114,0.13612570178908304,-0.6673336704001886
115,0.8347461187259835,-0.400300375963908
116,1.2523076803140352,-0.06363977356806376
117,1.316452438624146,-0.09752572548637423
118,1.4159573660491982,-0.3057407050681892
119,1.7333249956578878,-0.18281786290541507
120,1.9213218813662585,0.3448763058074604
121,1.556293323713342,0.7576682556008324
122,0.7596814542315994,0.5859016064515092
123,0.14455250547336373,0.02557981483461371
124,0.11747388595358416,-0.29033148628054845
125,0.4213005435674618,-0.0993227602758005
126,0.524477793471014,0.14138248079571747
127,0.3753602124831386,-0.14722179446554629
128,0.5287935791733878,-0.8421043873729429
129,1.4096644910811262,-1.136214141682502
130,2.5967922133401626,-0.46477290096339513
131,3.078351189640501,0.7403210810390923
132,2.2968627473748753,1.4114359651810768
133,0.8140845818449496,0.9645426314840925
134,-0.19770057975973448,-0.09026851066332157
135,-0.10276776338665783,-0.7318622538911376
136,0.6639106569458831,-0.5098651007244654
137,1.1965600595375632,0.10055897705251457
138,1.0888524094987326,0.38124499984792215
139,0.6874001782267322,0.18792664011452115
140,0.48921146484962175,-0.05509220015572346
141,0.5459306173299739,-0.04451121114859227
142,0.5914549550232818,-0.002023277260133388
143,0.5923910055461462,-0.27406604642661075
144,0.8782331771934158,-0.7137391714558179
145,1.6239694512229224,-0.7428046807523854
146,2.3986543042857194,-0.09597312719410299
147,2.4943688054790467,0.7012823643199109
148,1.7549332317512405,0.8203905735056872
149,0.892235552008471,0.08665236916007238
150,0.7997008187994565,-0.7440404454495412
151,1.577328414597234,-0.7840390362735894
152,2.3952909266585953,0.005039668299925803
153,2.385222344635477,0.7926012789991763
154,1.5503675697525565,0.8408416999948114
155,0.6666607369034763,0.3122988691138007
156,0.33825956371499527,-0.008461740339125744
157,0.34644495062756686,0.2978224091002793
158,0.03384527792774222,0.7908761592449312
159,-0.7945000401155619,0.7350957571647815
160,-1.562770344305966,-0.0020889545185829588
161,-1.5574570599708228,-0.8070172555803392
162,-0.7091600905064822,-1.0554519079953344
163,0.3976237057512195,-0.7846465708504873
164,1.2185818928353076,-0.5029310088587979
165,1.742859939690378,-0.4615056433905229
166,2.2227050104932182,-0.3725297102375218
167,2.6084066809692708,0.07068821305316556
168,2.529158725418267,0.6028765323641564
169,1.8927131318973258,0.5854237564488147
170,1.2758185678778127,-0.17024924983442408
171,1.45156746880481,-0.9984174725856781
172,2.4942981486793774,-1.009046907031202
173,3.5460754801567074,-0.09890420283495427
174,3.6425648286701984,0.853980978531608
175,2.740912950756243,0.9058161997778865
176,1.7867778064792934,0.06026186265149379
177,1.720092533511487,-0.7676112775089571
178,2.520564870443784,-0.7701281515725407
179,3.3220721627147545,-0.06529602843095939
180,3.383811973172818,0.5732576852753879
181,2.776676630528056,0.653229825725977
182,2.0870014410835567,0.418673921129782
183,1.644353932544928,0.36157536182392225
184,1.2623905366789259,0.5157115139040164
185,0.7197656347317871,0.4633101939729308
186,0.23310542286800187,0.0025820287877451414
187,0.2299350760416597,-0.4558392462872258
188,0.7068716288528343,-0.3424162912992169
189,1.0640674479836842,0.3168933157874289
190,0.7300597378864182,0.8379591592840993
191,-0.14898761983136904,0.6583452021004094
192,-0.8381687693437738,0.024443579156225925
193,-0.8620919767074764,-0.29087895914946293
194,-0.5557328238603778,0.06253463517594655
195,-0.620113330190643,0.5522445800879239
196,-1.197233982463229,0.39066644200169126
197,-1.603981034238958,-0.47511559442498136
198,-1.1031886997848934,-1.2097008453135334
199,0.16592670554954014,-0.9930959555560875
200,1.2056554890916327,0.058227009679416686
201,1.1422635443325544,1.0171607003280658
202,0.07471558529829969,1.1478604667999757
203,-1.127577990709613,0.6125488613409705
204,-1.7668398556433604,0.12641146912825077
205,-1.895695792830772,0.07842125294574936
206,-1.974034287922327,0.20311736530469343
207,-2.18280924490423,0.10771540954938547
208,-2.291253024981427,-0.13123732099302737
209,-2.1492268299300243,-0.11067948461470842
210,-2.029014728024999,0.2373142870076467
211,-2.2734938586715265,0.41052099208531523
212,-2.6988818859163857,-0.06417204755482459
213,-2.626277302621168,-0.9161755518276821
214,-1.6615221715893878,-1.2715069821942724
215,-0.3265610771738995,-0.6060192813652071
216,0.30877069436602117,0.5820729811594145
217,-0.30144674736558646,1.2274289090220465
218,-1.586319326598356,0.8178534340882496
219,-2.4396773774855007,-0.08943017714203023
220,-2.3411385868212435,-0.5346866044693965
221,-1.7764837437504961,-0.21040915905616692
222,-1.5525711194096923,0.30876964196370127
223,-1.8728377004126144,0.35511475747985843
224,-2.241000579053947,-0.0310575980423492
225,-2.2039922293376333,-0.23809407557207496
226,-1.9502304190891722,0.08461767203993702
227,-2.0349493000044028,0.5736194811581742
228,-2.6316260257404704,0.6241546908370633
229,-3.2800344774930994,0.152697832726931
230,-3.4333935022357758,-0.3273480456411967
231,-3.0836979936458633,-0.38815514568536735
232,-2.6710191364049347,-0.22216194157990157
233,-2.433008855779888,-0.3245155443363693
234,-2.0882805701219214,-0.7407963550771113
235,-1.3082745187863682,-0.8968719034386906
236,-0.3663719340569669,-0.3082802218579312
237,-0.04278003230808891,0.6893100293954408
238,-0.7646027875681496,1.162557709402518
239,-1.9806100194050147,0.5970939015542276
240,-2.6019799771813608,-0.46449761569073306
241,-2.1103117603385226,-0.9570543954076111
242,-1.1037765079871231,-0.43054280191816496
243,-0.6506652751269625,0.4966883082701196
244,-1.1695412299401955,0.8620293784221594
245,-2.069997913970051,0.3953957431825167
246,-2.479952393305607,-0.302346477200126
247,-2.158347689093512,-0.543171053273584
248,-1.5851727394030066,-0.2893069244419301
249,-1.2790138031172282,-0.003065020746574443
250,-1.2732458063110166,0.06998581636899677
251,-1.3439948430339914,0.19283405839605974
252,-1.543260262260329,0.6430339741376846
253,-2.213617552459706,1.1487922106321398
254,-3.412310269291242,1.0872530877575353
255,-4.544156219965716,0.2721250630798439
256,-4.8200620864410215,-0.6746465887768852
257,-4.1038705389983905,-0.927243587646096
258,-3.124568765181183,-0.38230452078179555
259,-2.7179354742668203,0.2103633070218195
260,-2.932811239740349,0.11424288620653159
261,-3.0465911845704268,-0.5384749642501353
262,-2.4765579205122585,-0.9248041533774188
263,-1.503065569930234,-0.5344617944632168
264,-0.940322314430325,0.20245953444367398
265,-1.1504757548993385,0.41397656453101994
266,-1.5817288089022625,-0.1895087270162982
267,-1.3800945326026999,-0.9815244654551589
268,-0.3493924261275018,-1.1455400908468893
269,0.8510203942878993,-0.570296854191733
270,1.446585219912975,0.12478113903498239
271,1.3130098629045834,0.3783070956117522
272,0.9141861579253384,0.27536651728575673
273,0.6239688602881308,0.2581020702499728
274,0.3524129003857412,0.4310032337871571
275,-0.09967781149544014,0.4197946715978873
276,-0.5391257136111761,-0.03243269814416521
277,-0.5040809834149986,-0.5619462632447954
278,0.08544854470378416,-0.5259804983888687
279,0.6361323853853712,0.1606035011173261
280,0.46666149012529834,0.7645858861244998
281,-0.3350158891357815,0.4899308316992405
282,-0.8474460970969722,-0.5695652746245496
283,-0.24925051531863646,-1.4261231920575648
284,1.2448142289402857,-1.219245955282375
285,2.5192301379171216,-0.12752444625503076
286,2.6477469056704277,0.8557010370025825
287,1.7462832615336086,0.9964312188877765
288,0.6992370661810305,0.5041157701922491
289,0.169882591310845,0.10904529572114947
290,0.05534064950070755,0.1431337194291098
291,-0.09467271397723831,0.2529976603122637
292,-0.35944558721494935,0.008982905561287636
293,-0.3681344138219615,-0.44928569967570336
294,0.1031348063930585,-0.5772781465749207
295,0.7075068491445307,-0.16317944444070384
296,0.8769882286629807,0.3475166879152963
297,0.5112830894173038,0.3896600410056047
298,0.10217299838638833,-0.0004749147033197342
299,0.1024660263705181,-0.2246988816005412
300,0.33758625158243155,0.09211004807623907
301,0.24044503797217273,0.5644417103370396
302,-0.3511706779901257,0.4833604722123226
303,-0.8566874968215832,-0.263262036200958
304,-0.5792621128071778,-0.9364107784336494
305,0.4025911622314968,-0.7425255759570321
306,1.1794264678813,0.22148524818405527
307,0.9451080676195649,1.0088587639529358
308,-0.11335103570357441,0.8418596874092771
309,-0.994796560584114,-0.05390882053992993
310,-0.9363487350892583,-0.7431870398615567
311,-0.15614280433051403,-0.6228177871690654
312,0.4964410576598223,0.003477731602223704
313,0.4918059779047634,0.4092994998185992
314,0.062166609066342415,0.307971681289971
315,-0.2604937502164964,0.04492341248402272
316,-0.3070206564677612,-0.00509172293553098
317,-0.3010740986241827,0.03951012575029622
318,-0.34185055671774706,-0.1768209593602864
319,-0.1559838241056525,-0.5961312837832494
320,0.4686511802547079,-0.6477379739628516
321,1.1460841461542681,0.06035507208721326
322,1.0805826430870205,1.1020500533861897
323,-0.07574582503276656,1.5319371038106449
324,-1.6799785533036737,0.8871020189878375
325,-2.605672718056134,-0.2613903501686924
326,-2.3267095638759834,-0.8985480343322568
327,-1.381014711951998,-0.6516009826999251
328,-0.6958367192824009,-0.12535835279571672
329,-0.5631583483936293,-0.12043880215293976
330,-0.4358975362533236,-0.6819577265479667
331,0.2791825722056435,-1.0960596787116428
332,1.4265178433224053,-0.7907717706387208
333,2.2518331098564426,-0.026787284076252832
334,2.275383530034648,0.43457309174467984
335,1.8157081961349117,0.23501457021430203
336,1.5659480927584135,-0.21836089542098247
337,1.7915036368012138,-0.3247853338946328
338,2.128065445699334,-0.0258518146058214
339,2.1508836922786108,0.21624380286998865
340,1.9201116970254852,0.1107914480840454
341,1.8002405670321466,-0.04783999228284677
342,1.8467424879541576,0.19155717748221754
343,1.6424328601871425,0.7326108245703908
344,0.871891138189651,0.9248024354658597
345,-0.09839007967410118,0.3572071113011288
346,-0.47229315726317095,-0.5150666880071088
347,0.06807622944949698,-0.7659128558784648
348,0.8700738569932942,-0.044058675171827065
349,0.9144759712693538,0.9501993094127517
350,-0.08248833839088573,1.1701294176040473
351,-1.3077895823568673,0.34430209454769933
352,-1.6657585506934889,-0.7513913629447136
353,-0.8755014850857584,-1.1535749267248199
354,0.33437836620987205,-0.6918956240487681
355,1.058325795282315,-0.0069938460851943305
356,1.063533737023768,0.2922417258837434
357,0.7553444870723498,0.2539421077403987
358,0.4878824679693629,0.29534306088270984
359,0.17759651975977178,0.49676528810145515
360,-0.3430165789417703,0.4571848980981175
361,-0.8211362580224894,-0.10364700120677725
362,-0.7109453951206881,-0.8283923605138207
363,0.158044509921226,-1.039139461598985
364,1.2460100157132938,-0.5502784748926027
365,1.8198197899812478,0.054316370787302184
366,1.759295094247377,0.09036619424498586
367,1.6611367856916397,-0.39258833482551064
368,2.0689688132676975,-0.6524055230083506
369,2.7480894268572866,-0.16628854513635508
370,2.9167457749622514,0.6787533483961796
371,2.200059887007444,0.9817184759932941
372,1.1675146642976677,0.3730862515014783
373,0.7744496937139738,-0.5281518184015777
374,1.3260295363997558,-0.7992714249571
375,2.1604473925637797,-0.24060085008538482
376,2.408105646411034,0.4472656283169958
377,1.9348720866514537,0.5012824822859157
378,1.4060136191801824,-0.07143316515260224
379,1.4780129158955042,-0.6130510138436055
380,2.1170998108668173,-0.6453663820380523
381,2.7887521321954396,-0.35336618986519414
382,3.153251922529556,-0.189104558262463
383,3.344992954994397,-0.20735627697518402
384,3.555465369455167,-0.04398061644381167
385,3.594414950488788,0.45087315480879253
386,3.115030641438018,0.823378646603523
387,2.2464833842698835,0.48960789748713485
388,1.729228383914527,-0.45101984899263675
389,2.1981190378216544,-1.124710444773629
390,3.3716221306562377,-0.7633401557253093
391,4.164318300213759,0.40801693067156447
392,3.728677130088482,1.3389506881493478
393,2.318948527240107,1.2409449864581827
394,1.0146798887464887,0.3763190132165763
395,0.6185349448767556,-0.32528280134945886
396,0.9579636844374058,-0.33102954436936416
397,1.3027320798078565,-0.0020762301724951923
398,1.30230103319932,-0.010984357646389718
399,1.3112002520339223,-0.46598560420501967
400,1.796600465667989,-0.8167364685693693
401,2.648368166138676,-0.5940311478231602
402,3.2651950126469274,-0.008254054453200566
403,3.2673090210647175,0.33933039939555676
404,2.90539666801278,0.2264937840566765
405,2.6623809318975655,0.05534768267108262
406,2.5990910300382746,0.2662825312921152
407,2.3150175010837417,0.7020577921960498
408,1.5751285311879097,0.7794982438904616
409,0.7556166370562951,0.27958663739154155
410,0.4612967838878235,-0.2700504693059552
411,0.7431956654700363,-0.1784247821225663
412,0.9285719750738903,0.5266432020324003
413,0.3751660496707186,1.028934011279615
414,-0.7031777991145733,0.6353578438143223
415,-1.3671761106420974,-0.37453086069311203
416,-0.9721988906981431,-0.9893923545923499
417,0.06592739540614878,-0.5608170106479526
418,0.6531342504805707,0.493637938725643
419,0.13484532174133973,1.1661629742543222
420,-1.086736568401558,0.9302293387901014
421,-2.058784078848186,0.18272869120214935
422,-2.246036657651678,-0.35474790453847915
423,-1.8700202321447474,-0.454962722967389
424,-1.389801743860723,-0.44659226000287827
425,-0.9193100046037346,-0.57516531822359
426,-0.31510581873131294,-0.597188898123621
427,0.3109550597907344,-0.16658999098744456
428,0.484801378211474,0.5293221480370416
429,-0.0705226425252008,0.8075786640057805
430,-0.9161516106779125,0.26664130215008924
431,-1.1935703919068625,-0.6403457893619027
432,-0.5205547526099252,-1.019027441851357
433,0.5477048107769609,-0.5242015803146641
434,1.09560109371411,0.24025277382676943
435,0.8417952800905482,0.4212950273807915
436,0.39889312241061475,-0.0889066235388073
437,0.4912064590032152,-0.5418748065408545
438,1.057724752624879,-0.236932968686506
439,1.3037471119070103,0.6384361251426164
440,0.632511093667165,1.2245295110102237
441,-0.6511928872773067,0.9831373223327375
442,-1.6795215496981675,0.279168189244574
443,-1.9685328894387628,-0.10617338038294558
444,-1.8534013786409989,0.10702473268775728
445,-1.9617806346640532,0.4567236249280058
446,-2.4361796983098603,0.39660783185350107
447,-2.8466712238534404,-0.0282953369059673
448,-2.8113444245775394,-0.3229684257189042
449,-2.4674797514672755,-0.2501702665589288
450,-2.200543677844071,-0.13479876233271204
451,-2.0549690353773284,-0.35383025694017683
452,-1.680295789352665,-0.7045983791436596
453,-0.9390155285734212,-0.552485232411422
454,-0.35852458552702327,0.33431286545776656
455,-0.7079304523182564,1.3045435121175295
456,-2.072751507952429,1.4009390239579664
457,-3.5357970909926726,0.41942153297332396
458,-3.967981969758313,-0.7816819997899176
459,-3.141397340452814,-1.1378926912293252
460,-1.9434095643920768,-0.4640838448698444
461,-1.4534918269068275,0.43774371543417695
462,-1.909029976323555,0.7168836516742232
463,-2.655997843158939,0.341700352668281
464,-3.0085456136462745,-0.055581838476319194
465,-2.9443181531134903,-0.04757866673463131
466,-2.888600798693418,0.11883091562283055
467,-3.007274167155202,-0.026691453539780145
468,-2.97330589489877,-0.47153765175961404
469,-2.473522058525876,-0.7056645299850018
470,-1.7295387748336601,-0.40890539088513855
471,-1.2978366872120706,0.08100119427421826
472,-1.3800728503177766,0.16621523389071657
