,FoV,Horizontal optimal,Vertical optimal,maxVal,maxVal_t,maxVal_r,best pos
0,20,11.421186274999286,5.607248423562337,0.3794736885452218,0.0,0.3794736885452218,"(1.0, 0.1, -0.04897156535055913)"
1,40,33.39848846798725,5.607248423562337,0.11923933595720462,0.0,0.11923933595720462,"(1.0, 0.30000000000000004, -0.04897156535055913)"
2,60,53.13010235415598,5.607248423562337,0.048652623531615695,0.0,0.048652623531615695,"(1.0, 0.5, -0.04897156535055913)"
3,80,77.31961650818019,5.607248423562337,0.3867271382518561,0.0,0.3867271382518561,"(1.0, 0.8, -0.04897156535055913)"
4,100,99.52728338145236,15.425138435133142,2.2904366121989983,0.0,2.2904366121989983,"(1.1, 1.3, -0.14897156535055878)"
5,120,119.06891016108025,16.946257212218086,3.7569036652947796,0.0,3.7569036652947796,"(1.0, 1.7000000000000002, -0.14897156535055878)"
6,140,139.35372634067414,16.946257212218086,2.2487930957118434,0.0,2.2487930957118434,"(1.0, 2.7, -0.14897156535055878)"
