,FoV,Horizontal optimal,Vertical optimal,maxVal,maxVal_t,maxVal_r,best pos
0,20,11.421186274999286,5.607248423562337,0.4335297194866658,0.054056030941444025,0.3794736885452218,"(1.0, 0.1, -0.04897156535055913)"
1,40,33.39848846798725,5.607248423562337,0.16623793886169164,0.04699860290448703,0.11923933595720462,"(1.0, 0.30000000000000004, -0.04897156535055913)"
2,60,53.13010235415598,16.946257212218086,0.07622573059876496,0.027845494181521952,0.04838023641724301,"(1.0, 0.5, -0.14897156535055878)"
3,80,77.31961650818019,27.961542542650093,0.6422045555992215,0.2600241106821374,0.3821804449170841,"(1.0, 0.8, -0.24897156535055842)"
4,100,95.45262198781253,27.961542542650093,3.7375793042042433,1.4690712646433157,2.2685080395609276,"(1.0, 1.1, -0.24897156535055842)"
5,120,119.06891016108025,27.961542542650093,5.670322775923655,1.9288768247723866,3.7414459511512677,"(1.0, 1.7000000000000002, -0.24897156535055842)"
6,140,139.35372634067414,27.961542542650093,3.045647763725533,0.802356115843856,2.243291647881677,"(1.0, 2.7, -0.24897156535055842)"
